stimulus,button_pressed,trial_type,trial_index,time_elapsed,internal_node_id,condition,pointvals_firsthalf,subjID,gender,age,dob,dot,language,turkID,animation_sequence,responses,key_press,earnedThis,earnedCumulative,posttest
sound/3star.wav,,audio-keyboard-response,165,369599,0.0-7.0-1.39,dynamic,"3,1,2,6",S011,M,10,20/10/2008,10/5/19,English,C243070,,,null,3,327,
sound/celebration.wav,0,audio-button-response,166,396196,0.0-8.0,dynamic,"3,1,2,6",S011,M,10,20/10/2008,10/5/19,English,C243070,,,,,,
"Which, if any, of these monsters ever gave you <b>1 star</b>?</p>",1,html-button-response,167,427292,0.0-9.0-0.0,dynamic,"3,1,2,6",S011,M,10,20/10/2008,10/5/19,English,C243070,,,,,,correct
"Which, if any, of these monsters ever gave you <b>2 stars</b>?</p>",2,html-button-response,168,433903,0.0-10.0-0.0,dynamic,"3,1,2,6",S011,M,10,20/10/2008,10/5/19,English,C243070,,,,,,correct
"Which, if any, of these monsters ever gave you <b>3 stars</b>?</p>",0,html-button-response,169,445926,0.0-11.0-0.0,dynamic,"3,1,2,6",S011,M,10,20/10/2008,10/5/19,English,C243070,,,,,,correct
"Which, if any, of these monsters ever gave you <b>6 stars</b>?</p>",3,html-button-response,170,453559,0.0-12.0-0.0,dynamic,"3,1,2,6",S011,M,10,20/10/2008,10/5/19,English,C243070,,,,,,correct
"Which, if any, of these monsters ever gave you <b>8 stars</b>?</p>",1,html-button-response,171,473852,0.0-13.0-0.0,dynamic,"3,1,2,6",S011,M,10,20/10/2008,10/5/19,English,C243070,,,,,,correct
Which monster did you like the most?</p>,3,html-button-response,172,485914,0.0-14.0-0.0,dynamic,"3,1,2,6",S011,M,10,20/10/2008,10/5/19,English,C243070,,,,,,
,,survey-text,173,514553,0.0-15.0,dynamic,"3,1,2,6",S011,M,10,20/10/2008,10/5/19,English,C243070,,"{""Q0"":""It has horns and a lot of things like sharp teeth and a few other things that the other monsters didn‰Ûªt have""}",,,,
stimulus,button_pressed,trial_type,trial_index,time_elapsed,internal_node_id,condition,pointvals_firsthalf,subjID,gender,age,dob,dot,language,turkID,animation_sequence,responses,key_press,earnedThis,earnedCumulative,posttest
,0,html-button-response,0,20565,0.0-0.0,dynamic,"6,1,3,2",I064,,,,,,C814619,,,,,,
,,animation,1,32578,0.0-1.0,dynamic,"6,1,3,2",I064,,,,,,C814619,"[{""stimulus"":""img/screen1a.png"",""time"":3009},{""stimulus"":""img/screen1b.png"",""time"":6011},{""stimulus"":""img/screen1c.png"",""time"":9010}]",[],,,,
<img src='img/screen1d.png'></img>,0,html-button-response,2,34014,0.0-2.0,dynamic,"6,1,3,2",I064,,,,,,C814619,,,,,,
,,animation,3,54817,0.0-3.0,dynamic,"6,1,3,2",I064,,,,,,C814619,"[{""stimulus"":""img/screen2.jpg"",""time"":801},{""stimulus"":""img/screen2.jpg"",""time"":1603},{""stimulus"":""img/screen2.jpg"",""time"":2403},{""stimulus"":""img/screen2.jpg"",""time"":3210},{""stimulus"":""img/screen2.jpg"",""time"":4001},{""stimulus"":""img/screen3a.jpg"",""time"":4804},{""stimulus"":""img/screen3b.jpg"",""time"":5606},{""stimulus"":""img/screen3c.jpg"",""time"":6407},{""stimulus"":""img/screen3d.jpg"",""time"":7207},{""stimulus"":""img/screen4a.jpg"",""time"":8002},{""stimulus"":""img/screen4a.jpg"",""time"":8802},{""stimulus"":""img/screen4b.jpg"",""time"":9605},{""stimulus"":""img/screen4c.jpg"",""time"":10406},{""stimulus"":""img/screen4d.jpg"",""time"":11206},{""stimulus"":""img/screen4d.jpg"",""time"":12002},{""stimulus"":""img/screen5a.jpg"",""time"":12802},{""stimulus"":""img/screen5b1.jpg"",""time"":13606},{""stimulus"":""img/screen5b2.jpg"",""time"":14406},{""stimulus"":""img/screen5b3.jpg"",""time"":15204},{""stimulus"":""img/screen5b4.jpg"",""time"":16003},{""stimulus"":""img/screen5b5.jpg"",""time"":16801},{""stimulus"":""img/screen5b6.jpg"",""time"":17607},{""stimulus"":""img/screen5c.jpg"",""time"":18407},{""stimulus"":""img/screen5d.jpg"",""time"":19206},{""stimulus"":""img/screen5d.jpg"",""time"":20002}]",[],,,,
<img src='img/screen5e.jpg'></img>,0,html-button-response,4,58711,0.0-4.0,dynamic,"6,1,3,2",I064,,,,,,C814619,,,,,,
<p align='center'></p>,0,html-button-response,5,82590,0.0-5.0,dynamic,"6,1,3,2",I064,,,,,,C814619,,,,,,
,3,html-button-response,6,88952,0.0-6.0-0.0,dynamic,"6,1,3,2",I064,,,,,,C814619,,,,,,
sound/2star.wav,,audio-keyboard-response,7,90458,0.0-6.0-1.0,dynamic,"6,1,3,2",I064,,,,,,C814619,,,null,2,2,
,0,html-button-response,8,93766,0.0-6.0-0.1,dynamic,"6,1,3,2",I064,,,,,,C814619,,,,,,
sound/6star.wav,,audio-keyboard-response,9,95272,0.0-6.0-1.1,dynamic,"6,1,3,2",I064,,,,,,C814619,,,null,6,8,
,1,html-button-response,10,99458,0.0-6.0-0.2,dynamic,"6,1,3,2",I064,,,,,,C814619,,,,,,
sound/1star.wav,,audio-keyboard-response,11,100962,0.0-6.0-1.2,dynamic,"6,1,3,2",I064,,,,,,C814619,,,null,1,9,
,2,html-button-response,12,103983,0.0-6.0-0.3,dynamic,"6,1,3,2",I064,,,,,,C814619,,,,,,
sound/3star.wav,,audio-keyboard-response,13,105488,0.0-6.0-1.3,dynamic,"6,1,3,2",I064,,,,,,C814619,,,null,3,12,
,0,html-button-response,14,108008,0.0-6.0-0.4,dynamic,"6,1,3,2",I064,,,,,,C814619,,,,,,
sound/6star.wav,,audio-keyboard-response,15,109511,0.0-6.0-1.4,dynamic,"6,1,3,2",I064,,,,,,C814619,,,null,6,18,
,3,html-button-response,16,112546,0.0-6.0-0.5,dynamic,"6,1,3,2",I064,,,,,,C814619,,,,,,
sound/2star.wav,,audio-keyboard-response,17,114050,0.0-6.0-1.5,dynamic,"6,1,3,2",I064,,,,,,C814619,,,null,2,20,
,2,html-button-response,18,116075,0.0-6.0-0.6,dynamic,"6,1,3,2",I064,,,,,,C814619,,,,,,
sound/3star.wav,,audio-keyboard-response,19,117579,0.0-6.0-1.6,dynamic,"6,1,3,2",I064,,,,,,C814619,,,null,3,23,
,1,html-button-response,20,119058,0.0-6.0-0.7,dynamic,"6,1,3,2",I064,,,,,,C814619,,,,,,
sound/1star.wav,,audio-keyboard-response,21,120562,0.0-6.0-1.7,dynamic,"6,1,3,2",I064,,,,,,C814619,,,null,1,24,
,0,html-button-response,22,122674,0.0-6.0-0.8,dynamic,"6,1,3,2",I064,,,,,,C814619,,,,,,
sound/6star.wav,,audio-keyboard-response,23,124182,0.0-6.0-1.8,dynamic,"6,1,3,2",I064,,,,,,C814619,,,null,6,30,
,3,html-button-response,24,127504,0.0-6.0-0.9,dynamic,"6,1,3,2",I064,,,,,,C814619,,,,,,
sound/2star.wav,,audio-keyboard-response,25,129009,0.0-6.0-1.9,dynamic,"6,1,3,2",I064,,,,,,C814619,,,null,2,32,
,1,html-button-response,26,130646,0.0-6.0-0.10,dynamic,"6,1,3,2",I064,,,,,,C814619,,,,,,
sound/1star.wav,,audio-keyboard-response,27,132149,0.0-6.0-1.10,dynamic,"6,1,3,2",I064,,,,,,C814619,,,null,1,33,
,0,html-button-response,28,134616,0.0-6.0-0.11,dynamic,"6,1,3,2",I064,,,,,,C814619,,,,,,
sound/6star.wav,,audio-keyboard-response,29,136120,0.0-6.0-1.11,dynamic,"6,1,3,2",I064,,,,,,C814619,,,null,6,39,
,2,html-button-response,30,137694,0.0-6.0-0.12,dynamic,"6,1,3,2",I064,,,,,,C814619,,,,,,
sound/3star.wav,,audio-keyboard-response,31,139201,0.0-6.0-1.12,dynamic,"6,1,3,2",I064,,,,,,C814619,,,null,3,42,
,3,html-button-response,32,140716,0.0-6.0-0.13,dynamic,"6,1,3,2",I064,,,,,,C814619,,,,,,
sound/2star.wav,,audio-keyboard-response,33,142219,0.0-6.0-1.13,dynamic,"6,1,3,2",I064,,,,,,C814619,,,null,2,44,
,1,html-button-response,34,143882,0.0-6.0-0.14,dynamic,"6,1,3,2",I064,,,,,,C814619,,,,,,
sound/1star.wav,,audio-keyboard-response,35,145386,0.0-6.0-1.14,dynamic,"6,1,3,2",I064,,,,,,C814619,,,null,1,45,
,2,html-button-response,36,146615,0.0-6.0-0.15,dynamic,"6,1,3,2",I064,,,,,,C814619,,,,,,
sound/3star.wav,,audio-keyboard-response,37,148120,0.0-6.0-1.15,dynamic,"6,1,3,2",I064,,,,,,C814619,,,null,3,48,
,3,html-button-response,38,149266,0.0-6.0-0.16,dynamic,"6,1,3,2",I064,,,,,,C814619,,,,,,
sound/2star.wav,,audio-keyboard-response,39,150769,0.0-6.0-1.16,dynamic,"6,1,3,2",I064,,,,,,C814619,,,null,2,50,
,0,html-button-response,40,153227,0.0-6.0-0.17,dynamic,"6,1,3,2",I064,,,,,,C814619,,,,,,
sound/6star.wav,,audio-keyboard-response,41,154743,0.0-6.0-1.17,dynamic,"6,1,3,2",I064,,,,,,C814619,,,null,6,56,
,3,html-button-response,42,158706,0.0-6.0-0.18,dynamic,"6,1,3,2",I064,,,,,,C814619,,,,,,
sound/2star.wav,,audio-keyboard-response,43,160210,0.0-6.0-1.18,dynamic,"6,1,3,2",I064,,,,,,C814619,,,null,2,58,
,1,html-button-response,44,162466,0.0-6.0-0.19,dynamic,"6,1,3,2",I064,,,,,,C814619,,,,,,
sound/1star.wav,,audio-keyboard-response,45,163970,0.0-6.0-1.19,dynamic,"6,1,3,2",I064,,,,,,C814619,,,null,1,59,
,2,html-button-response,46,165755,0.0-6.0-0.20,dynamic,"6,1,3,2",I064,,,,,,C814619,,,,,,
sound/3star.wav,,audio-keyboard-response,47,167259,0.0-6.0-1.20,dynamic,"6,1,3,2",I064,,,,,,C814619,,,null,3,62,
,0,html-button-response,48,169394,0.0-6.0-0.21,dynamic,"6,1,3,2",I064,,,,,,C814619,,,,,,
sound/6star.wav,,audio-keyboard-response,49,170902,0.0-6.0-1.21,dynamic,"6,1,3,2",I064,,,,,,C814619,,,null,6,68,
,3,html-button-response,50,172449,0.0-6.0-0.22,dynamic,"6,1,3,2",I064,,,,,,C814619,,,,,,
sound/2star.wav,,audio-keyboard-response,51,173963,0.0-6.0-1.22,dynamic,"6,1,3,2",I064,,,,,,C814619,,,null,2,70,
,1,html-button-response,52,174813,0.0-6.0-0.23,dynamic,"6,1,3,2",I064,,,,,,C814619,,,,,,
sound/1star.wav,,audio-keyboard-response,53,176317,0.0-6.0-1.23,dynamic,"6,1,3,2",I064,,,,,,C814619,,,null,1,71,
,2,html-button-response,54,177128,0.0-6.0-0.24,dynamic,"6,1,3,2",I064,,,,,,C814619,,,,,,
sound/3star.wav,,audio-keyboard-response,55,178631,0.0-6.0-1.24,dynamic,"6,1,3,2",I064,,,,,,C814619,,,null,3,74,
,3,html-button-response,56,179653,0.0-6.0-0.25,dynamic,"6,1,3,2",I064,,,,,,C814619,,,,,,
sound/2star.wav,,audio-keyboard-response,57,181158,0.0-6.0-1.25,dynamic,"6,1,3,2",I064,,,,,,C814619,,,null,2,76,
,1,html-button-response,58,183045,0.0-6.0-0.26,dynamic,"6,1,3,2",I064,,,,,,C814619,,,,,,
sound/1star.wav,,audio-keyboard-response,59,184553,0.0-6.0-1.26,dynamic,"6,1,3,2",I064,,,,,,C814619,,,null,1,77,
,0,html-button-response,60,185489,0.0-6.0-0.27,dynamic,"6,1,3,2",I064,,,,,,C814619,,,,,,
sound/6star.wav,,audio-keyboard-response,61,186993,0.0-6.0-1.27,dynamic,"6,1,3,2",I064,,,,,,C814619,,,null,6,83,
,3,html-button-response,62,189898,0.0-6.0-0.28,dynamic,"6,1,3,2",I064,,,,,,C814619,,,,,,
sound/2star.wav,,audio-keyboard-response,63,191403,0.0-6.0-1.28,dynamic,"6,1,3,2",I064,,,,,,C814619,,,null,2,85,
,2,html-button-response,64,192716,0.0-6.0-0.29,dynamic,"6,1,3,2",I064,,,,,,C814619,,,,,,
sound/3star.wav,,audio-keyboard-response,65,194228,0.0-6.0-1.29,dynamic,"6,1,3,2",I064,,,,,,C814619,,,null,3,88,
,1,html-button-response,66,195294,0.0-6.0-0.30,dynamic,"6,1,3,2",I064,,,,,,C814619,,,,,,
sound/1star.wav,,audio-keyboard-response,67,196797,0.0-6.0-1.30,dynamic,"6,1,3,2",I064,,,,,,C814619,,,null,1,89,
,0,html-button-response,68,197800,0.0-6.0-0.31,dynamic,"6,1,3,2",I064,,,,,,C814619,,,,,,
sound/6star.wav,,audio-keyboard-response,69,199304,0.0-6.0-1.31,dynamic,"6,1,3,2",I064,,,,,,C814619,,,null,6,95,
,3,html-button-response,70,208973,0.0-6.0-0.32,dynamic,"6,1,3,2",I064,,,,,,C814619,,,,,,
sound/2star.wav,,audio-keyboard-response,71,210477,0.0-6.0-1.32,dynamic,"6,1,3,2",I064,,,,,,C814619,,,null,2,97,
,0,html-button-response,72,212716,0.0-6.0-0.33,dynamic,"6,1,3,2",I064,,,,,,C814619,,,,,,
sound/6star.wav,,audio-keyboard-response,73,214231,0.0-6.0-1.33,dynamic,"6,1,3,2",I064,,,,,,C814619,,,null,6,103,
,0,html-button-response,74,215675,0.0-6.0-0.34,dynamic,"6,1,3,2",I064,,,,,,C814619,,,,,,
sound/6star.wav,,audio-keyboard-response,75,217180,0.0-6.0-1.34,dynamic,"6,1,3,2",I064,,,,,,C814619,,,null,6,109,
,2,html-button-response,76,218402,0.0-6.0-0.35,dynamic,"6,1,3,2",I064,,,,,,C814619,,,,,,
sound/3star.wav,,audio-keyboard-response,77,219907,0.0-6.0-1.35,dynamic,"6,1,3,2",I064,,,,,,C814619,,,null,3,112,
,1,html-button-response,78,221169,0.0-6.0-0.36,dynamic,"6,1,3,2",I064,,,,,,C814619,,,,,,
sound/1star.wav,,audio-keyboard-response,79,222675,0.0-6.0-1.36,dynamic,"6,1,3,2",I064,,,,,,C814619,,,null,1,113,
,3,html-button-response,80,223521,0.0-6.0-0.37,dynamic,"6,1,3,2",I064,,,,,,C814619,,,,,,
sound/2star.wav,,audio-keyboard-response,81,225025,0.0-6.0-1.37,dynamic,"6,1,3,2",I064,,,,,,C814619,,,null,2,115,
,1,html-button-response,82,226752,0.0-6.0-0.38,dynamic,"6,1,3,2",I064,,,,,,C814619,,,,,,
sound/1star.wav,,audio-keyboard-response,83,228257,0.0-6.0-1.38,dynamic,"6,1,3,2",I064,,,,,,C814619,,,null,1,116,
,3,html-button-response,84,230316,0.0-6.0-0.39,dynamic,"6,1,3,2",I064,,,,,,C814619,,,,,,
sound/2star.wav,,audio-keyboard-response,85,231826,0.0-6.0-1.39,dynamic,"6,1,3,2",I064,,,,,,C814619,,,null,2,118,
,2,html-button-response,86,233277,0.0-7.0-0.0,dynamic,"6,1,3,2",I064,,,,,,C814619,,,,,,
sound/3star.wav,,audio-keyboard-response,87,234781,0.0-7.0-1.0,dynamic,"6,1,3,2",I064,,,,,,C814619,,,null,3,121,
,0,html-button-response,88,236076,0.0-7.0-0.1,dynamic,"6,1,3,2",I064,,,,,,C814619,,,,,,
sound/6star.wav,,audio-keyboard-response,89,237581,0.0-7.0-1.1,dynamic,"6,1,3,2",I064,,,,,,C814619,,,null,6,127,
,3,html-button-response,90,239219,0.0-7.0-0.2,dynamic,"6,1,3,2",I064,,,,,,C814619,,,,,,
sound/2star.wav,,audio-keyboard-response,91,240722,0.0-7.0-1.2,dynamic,"6,1,3,2",I064,,,,,,C814619,,,null,2,129,
,1,html-button-response,92,241883,0.0-7.0-0.3,dynamic,"6,1,3,2",I064,,,,,,C814619,,,,,,
sound/8star.wav,,audio-keyboard-response,93,243386,0.0-7.0-1.3,dynamic,"6,1,3,2",I064,,,,,,C814619,,,null,8,137,
,2,html-button-response,94,245436,0.0-7.0-0.4,dynamic,"6,1,3,2",I064,,,,,,C814619,,,,,,
sound/3star.wav,,audio-keyboard-response,95,246939,0.0-7.0-1.4,dynamic,"6,1,3,2",I064,,,,,,C814619,,,null,3,140,
,3,html-button-response,96,248204,0.0-7.0-0.5,dynamic,"6,1,3,2",I064,,,,,,C814619,,,,,,
sound/2star.wav,,audio-keyboard-response,97,249710,0.0-7.0-1.5,dynamic,"6,1,3,2",I064,,,,,,C814619,,,null,2,142,
,0,html-button-response,98,250870,0.0-7.0-0.6,dynamic,"6,1,3,2",I064,,,,,,C814619,,,,,,
sound/6star.wav,,audio-keyboard-response,99,252373,0.0-7.0-1.6,dynamic,"6,1,3,2",I064,,,,,,C814619,,,null,6,148,
,1,html-button-response,100,254458,0.0-7.0-0.7,dynamic,"6,1,3,2",I064,,,,,,C814619,,,,,,
sound/8star.wav,,audio-keyboard-response,101,255976,0.0-7.0-1.7,dynamic,"6,1,3,2",I064,,,,,,C814619,,,null,8,156,
,2,html-button-response,102,257164,0.0-7.0-0.8,dynamic,"6,1,3,2",I064,,,,,,C814619,,,,,,
sound/3star.wav,,audio-keyboard-response,103,258667,0.0-7.0-1.8,dynamic,"6,1,3,2",I064,,,,,,C814619,,,null,3,159,
,3,html-button-response,104,259683,0.0-7.0-0.9,dynamic,"6,1,3,2",I064,,,,,,C814619,,,,,,
sound/2star.wav,,audio-keyboard-response,105,261186,0.0-7.0-1.9,dynamic,"6,1,3,2",I064,,,,,,C814619,,,null,2,161,
,1,html-button-response,106,262297,0.0-7.0-0.10,dynamic,"6,1,3,2",I064,,,,,,C814619,,,,,,
sound/8star.wav,,audio-keyboard-response,107,263800,0.0-7.0-1.10,dynamic,"6,1,3,2",I064,,,,,,C814619,,,null,8,169,
,0,html-button-response,108,264945,0.0-7.0-0.11,dynamic,"6,1,3,2",I064,,,,,,C814619,,,,,,
sound/6star.wav,,audio-keyboard-response,109,266451,0.0-7.0-1.11,dynamic,"6,1,3,2",I064,,,,,,C814619,,,null,6,175,
,3,html-button-response,110,267568,0.0-7.0-0.12,dynamic,"6,1,3,2",I064,,,,,,C814619,,,,,,
sound/2star.wav,,audio-keyboard-response,111,269076,0.0-7.0-1.12,dynamic,"6,1,3,2",I064,,,,,,C814619,,,null,2,177,
,1,html-button-response,112,269834,0.0-7.0-0.13,dynamic,"6,1,3,2",I064,,,,,,C814619,,,,,,
sound/8star.wav,,audio-keyboard-response,113,271337,0.0-7.0-1.13,dynamic,"6,1,3,2",I064,,,,,,C814619,,,null,8,185,
,2,html-button-response,114,272315,0.0-7.0-0.14,dynamic,"6,1,3,2",I064,,,,,,C814619,,,,,,
sound/3star.wav,,audio-keyboard-response,115,273819,0.0-7.0-1.14,dynamic,"6,1,3,2",I064,,,,,,C814619,,,null,3,188,
,1,html-button-response,116,279878,0.0-7.0-0.15,dynamic,"6,1,3,2",I064,,,,,,C814619,,,,,,
sound/8star.wav,,audio-keyboard-response,117,281381,0.0-7.0-1.15,dynamic,"6,1,3,2",I064,,,,,,C814619,,,null,8,196,
,3,html-button-response,118,282698,0.0-7.0-0.16,dynamic,"6,1,3,2",I064,,,,,,C814619,,,,,,
sound/2star.wav,,audio-keyboard-response,119,284201,0.0-7.0-1.16,dynamic,"6,1,3,2",I064,,,,,,C814619,,,null,2,198,
,0,html-button-response,120,285257,0.0-7.0-0.17,dynamic,"6,1,3,2",I064,,,,,,C814619,,,,,,
sound/6star.wav,,audio-keyboard-response,121,286760,0.0-7.0-1.17,dynamic,"6,1,3,2",I064,,,,,,C814619,,,null,6,204,
,2,html-button-response,122,287760,0.0-7.0-0.18,dynamic,"6,1,3,2",I064,,,,,,C814619,,,,,,
sound/3star.wav,,audio-keyboard-response,123,289263,0.0-7.0-1.18,dynamic,"6,1,3,2",I064,,,,,,C814619,,,null,3,207,
,2,html-button-response,124,290737,0.0-7.0-0.19,dynamic,"6,1,3,2",I064,,,,,,C814619,,,,,,
sound/3star.wav,,audio-keyboard-response,125,292242,0.0-7.0-1.19,dynamic,"6,1,3,2",I064,,,,,,C814619,,,null,3,210,
,3,html-button-response,126,293369,0.0-7.0-0.20,dynamic,"6,1,3,2",I064,,,,,,C814619,,,,,,
sound/2star.wav,,audio-keyboard-response,127,294874,0.0-7.0-1.20,dynamic,"6,1,3,2",I064,,,,,,C814619,,,null,2,212,
,0,html-button-response,128,295782,0.0-7.0-0.21,dynamic,"6,1,3,2",I064,,,,,,C814619,,,,,,
sound/6star.wav,,audio-keyboard-response,129,297286,0.0-7.0-1.21,dynamic,"6,1,3,2",I064,,,,,,C814619,,,null,6,218,
,1,html-button-response,130,298207,0.0-7.0-0.22,dynamic,"6,1,3,2",I064,,,,,,C814619,,,,,,
sound/8star.wav,,audio-keyboard-response,131,299712,0.0-7.0-1.22,dynamic,"6,1,3,2",I064,,,,,,C814619,,,null,8,226,
,2,html-button-response,132,300911,0.0-7.0-0.23,dynamic,"6,1,3,2",I064,,,,,,C814619,,,,,,
sound/3star.wav,,audio-keyboard-response,133,302418,0.0-7.0-1.23,dynamic,"6,1,3,2",I064,,,,,,C814619,,,null,3,229,
,3,html-button-response,134,303625,0.0-7.0-0.24,dynamic,"6,1,3,2",I064,,,,,,C814619,,,,,,
sound/2star.wav,,audio-keyboard-response,135,305128,0.0-7.0-1.24,dynamic,"6,1,3,2",I064,,,,,,C814619,,,null,2,231,
,0,html-button-response,136,307124,0.0-7.0-0.25,dynamic,"6,1,3,2",I064,,,,,,C814619,,,,,,
sound/6star.wav,,audio-keyboard-response,137,308627,0.0-7.0-1.25,dynamic,"6,1,3,2",I064,,,,,,C814619,,,null,6,237,
,1,html-button-response,138,311469,0.0-7.0-0.26,dynamic,"6,1,3,2",I064,,,,,,C814619,,,,,,
sound/8star.wav,,audio-keyboard-response,139,312972,0.0-7.0-1.26,dynamic,"6,1,3,2",I064,,,,,,C814619,,,null,8,245,
,3,html-button-response,140,314172,0.0-7.0-0.27,dynamic,"6,1,3,2",I064,,,,,,C814619,,,,,,
sound/2star.wav,,audio-keyboard-response,141,315676,0.0-7.0-1.27,dynamic,"6,1,3,2",I064,,,,,,C814619,,,null,2,247,
,3,html-button-response,142,316385,0.0-7.0-0.28,dynamic,"6,1,3,2",I064,,,,,,C814619,,,,,,
sound/2star.wav,,audio-keyboard-response,143,317890,0.0-7.0-1.28,dynamic,"6,1,3,2",I064,,,,,,C814619,,,null,2,249,
,2,html-button-response,144,318664,0.0-7.0-0.29,dynamic,"6,1,3,2",I064,,,,,,C814619,,,,,,
sound/3star.wav,,audio-keyboard-response,145,320168,0.0-7.0-1.29,dynamic,"6,1,3,2",I064,,,,,,C814619,,,null,3,252,
,0,html-button-response,146,321142,0.0-7.0-0.30,dynamic,"6,1,3,2",I064,,,,,,C814619,,,,,,
sound/6star.wav,,audio-keyboard-response,147,322646,0.0-7.0-1.30,dynamic,"6,1,3,2",I064,,,,,,C814619,,,null,6,258,
,3,html-button-response,148,324016,0.0-7.0-0.31,dynamic,"6,1,3,2",I064,,,,,,C814619,,,,,,
sound/2star.wav,,audio-keyboard-response,149,325520,0.0-7.0-1.31,dynamic,"6,1,3,2",I064,,,,,,C814619,,,null,2,260,
,1,html-button-response,150,326916,0.0-7.0-0.32,dynamic,"6,1,3,2",I064,,,,,,C814619,,,,,,
sound/8star.wav,,audio-keyboard-response,151,328428,0.0-7.0-1.32,dynamic,"6,1,3,2",I064,,,,,,C814619,,,null,8,268,
,2,html-button-response,152,329932,0.0-7.0-0.33,dynamic,"6,1,3,2",I064,,,,,,C814619,,,,,,
sound/3star.wav,,audio-keyboard-response,153,331443,0.0-7.0-1.33,dynamic,"6,1,3,2",I064,,,,,,C814619,,,null,3,271,
,0,html-button-response,154,332822,0.0-7.0-0.34,dynamic,"6,1,3,2",I064,,,,,,C814619,,,,,,
sound/6star.wav,,audio-keyboard-response,155,334325,0.0-7.0-1.34,dynamic,"6,1,3,2",I064,,,,,,C814619,,,null,6,277,
,3,html-button-response,156,335522,0.0-7.0-0.35,dynamic,"6,1,3,2",I064,,,,,,C814619,,,,,,
sound/2star.wav,,audio-keyboard-response,157,337025,0.0-7.0-1.35,dynamic,"6,1,3,2",I064,,,,,,C814619,,,null,2,279,
,2,html-button-response,158,344442,0.0-7.0-0.36,dynamic,"6,1,3,2",I064,,,,,,C814619,,,,,,
sound/3star.wav,,audio-keyboard-response,159,345946,0.0-7.0-1.36,dynamic,"6,1,3,2",I064,,,,,,C814619,,,null,3,282,
,2,html-button-response,160,346967,0.0-7.0-0.37,dynamic,"6,1,3,2",I064,,,,,,C814619,,,,,,
sound/3star.wav,,audio-keyboard-response,161,348470,0.0-7.0-1.37,dynamic,"6,1,3,2",I064,,,,,,C814619,,,null,3,285,
,1,html-button-response,162,349293,0.0-7.0-0.38,dynamic,"6,1,3,2",I064,,,,,,C814619,,,,,,
sound/8star.wav,,audio-keyboard-response,163,350797,0.0-7.0-1.38,dynamic,"6,1,3,2",I064,,,,,,C814619,,,null,8,293,
,0,html-button-response,164,351896,0.0-7.0-0.39,dynamic,"6,1,3,2",I064,,,,,,C814619,,,,,,
sound/6star.wav,,audio-keyboard-response,165,353400,0.0-7.0-1.39,dynamic,"6,1,3,2",I064,,,,,,C814619,,,null,6,299,
sound/celebration.wav,0,audio-button-response,166,365684,0.0-8.0,dynamic,"6,1,3,2",I064,,,,,,C814619,,,,,,
"Which, if any, of these monsters ever gave you <b>1 star</b>?</p>",1,html-button-response,167,379710,0.0-9.0-0.0,dynamic,"6,1,3,2",I064,,,,,,C814619,,,,,,correct
"Which, if any, of these monsters ever gave you <b>2 stars</b>?</p>",3,html-button-response,168,386117,0.0-10.0-0.0,dynamic,"6,1,3,2",I064,,,,,,C814619,,,,,,correct
"Which, if any, of these monsters ever gave you <b>3 stars</b>?</p>",2,html-button-response,169,391130,0.0-11.0-0.0,dynamic,"6,1,3,2",I064,,,,,,C814619,,,,,,correct
"Which, if any, of these monsters ever gave you <b>6 stars</b>?</p>",0,html-button-response,170,395296,0.0-12.0-0.0,dynamic,"6,1,3,2",I064,,,,,,C814619,,,,,,correct
"Which, if any, of these monsters ever gave you <b>8 stars</b>?</p>",1,html-button-response,171,399808,0.0-13.0-0.0,dynamic,"6,1,3,2",I064,,,,,,C814619,,,,,,correct
Which monster did you like the most?</p>,2,html-button-response,172,407170,0.0-14.0-0.0,dynamic,"6,1,3,2",I064,,,,,,C814619,,,,,,
,,survey-text,173,430955,0.0-15.0,dynamic,"6,1,3,2",I064,,,,,,C814619,,"{""Q0"":""It's cute and I like turquoise""}",,,,
stimulus,button_pressed,trial_type,trial_index,time_elapsed,internal_node_id,condition,pointvals_firsthalf,subjID,gender,age,dob,dot,language,turkID,animation_sequence,responses,key_press,earnedThis,earnedCumulative,posttest
,0,html-button-response,0,46709,0.0-0.0,dynamic,"6,2,3,1",I052,,,,,,C325086,,,,,,
,,animation,1,58717,0.0-1.0,dynamic,"6,2,3,1",I052,,,,,,C325086,"[{""stimulus"":""img/screen1a.png"",""time"":3006},{""stimulus"":""img/screen1b.png"",""time"":6005},{""stimulus"":""img/screen1c.png"",""time"":9005}]",[],,,,
<img src='img/screen1d.png'></img>,0,html-button-response,2,61312,0.0-2.0,dynamic,"6,2,3,1",I052,,,,,,C325086,,,,,,
