"subjID","age","dob","gender","language","country","condition","trial_type","trial_index","stimulus","pointvals_firsthalf","button_pressed","earnedThis","earnedCumulative","posttest","responses","rt","time_elapsed"
"C145658","36","11/3/82","m","English","United States of America","static","audio-keyboard-response","30","sound/6star.wav","6,3,1,2",,"6","60",,,"null","153219"
"C145658","36","11/3/82","m","English","United States of America","static","html-button-response","31",,"6,3,1,2","0",,,,,"427","153647"
"C145658","36","11/3/82","m","English","United States of America","static","audio-keyboard-response","32","sound/6star.wav","6,3,1,2",,"6","66",,,"null","155149"
"C145658","36","11/3/82","m","English","United States of America","static","html-button-response","33",,"6,3,1,2","0",,,,,"581","155731"
"C145658","36","11/3/82","m","English","United States of America","static","audio-keyboard-response","34","sound/6star.wav","6,3,1,2",,"6","72",,,"null","157231"
"C145658","36","11/3/82","m","English","United States of America","static","html-button-response","35",,"6,3,1,2","0",,,,,"599","157831"
"C145658","36","11/3/82","m","English","United States of America","static","audio-keyboard-response","36","sound/6star.wav","6,3,1,2",,"6","78",,,"null","159332"
"C145658","36","11/3/82","m","English","United States of America","static","html-button-response","37",,"6,3,1,2","0",,,,,"340","159673"
"C145658","36","11/3/82","m","English","United States of America","static","audio-keyboard-response","38","sound/6star.wav","6,3,1,2",,"6","84",,,"null","161175"
"C145658","36","11/3/82","m","English","United States of America","static","html-button-response","39",,"6,3,1,2","0",,,,,"589","161765"
"C145658","36","11/3/82","m","English","United States of America","static","audio-keyboard-response","40","sound/6star.wav","6,3,1,2",,"6","90",,,"null","163267"
"C145658","36","11/3/82","m","English","United States of America","static","html-button-response","41",,"6,3,1,2","1",,,,,"891","164160"
"C145658","36","11/3/82","m","English","United States of America","static","audio-keyboard-response","42","sound/3star.wav","6,3,1,2",,"3","93",,,"null","165661"
"C145658","36","11/3/82","m","English","United States of America","static","html-button-response","43",,"6,3,1,2","0",,,,,"1621","167283"
"C145658","36","11/3/82","m","English","United States of America","static","audio-keyboard-response","44","sound/6star.wav","6,3,1,2",,"6","99",,,"null","168783"
"C145658","36","11/3/82","m","English","United States of America","static","html-button-response","45",,"6,3,1,2","0",,,,,"233","169018"
"C145658","36","11/3/82","m","English","United States of America","static","audio-keyboard-response","46","sound/6star.wav","6,3,1,2",,"6","105",,,"null","170519"
"C145658","36","11/3/82","m","English","United States of America","static","html-button-response","47",,"6,3,1,2","0",,,,,"215","170735"
"C145658","36","11/3/82","m","English","United States of America","static","audio-keyboard-response","48","sound/6star.wav","6,3,1,2",,"6","111",,,"null","172236"
"C145658","36","11/3/82","m","English","United States of America","static","html-button-response","49",,"6,3,1,2","0",,,,,"178","172415"
"C145658","36","11/3/82","m","English","United States of America","static","audio-keyboard-response","50","sound/6star.wav","6,3,1,2",,"6","117",,,"null","173916"
"C145658","36","11/3/82","m","English","United States of America","static","html-button-response","51",,"6,3,1,2","0",,,,,"589","174507"
"C145658","36","11/3/82","m","English","United States of America","static","audio-keyboard-response","52","sound/6star.wav","6,3,1,2",,"6","123",,,"null","176010"
"C145658","36","11/3/82","m","English","United States of America","static","html-button-response","53",,"6,3,1,2","0",,,,,"408","176419"
"C145658","36","11/3/82","m","English","United States of America","static","audio-keyboard-response","54","sound/6star.wav","6,3,1,2",,"6","129",,,"null","177920"
"C145658","36","11/3/82","m","English","United States of America","static","html-button-response","55",,"6,3,1,2","0",,,,,"1156","179078"
"C145658","36","11/3/82","m","English","United States of America","static","audio-keyboard-response","56","sound/6star.wav","6,3,1,2",,"6","135",,,"null","180578"
"C145658","36","11/3/82","m","English","United States of America","static","html-button-response","57",,"6,3,1,2","0",,,,,"1026","181606"
"C145658","36","11/3/82","m","English","United States of America","static","audio-keyboard-response","58","sound/6star.wav","6,3,1,2",,"6","141",,,"null","183106"
"C145658","36","11/3/82","m","English","United States of America","static","html-button-response","59",,"6,3,1,2","0",,,,,"496","183603"
"C145658","36","11/3/82","m","English","United States of America","static","audio-keyboard-response","60","sound/6star.wav","6,3,1,2",,"6","147",,,"null","185104"
"C145658","36","11/3/82","m","English","United States of America","static","html-button-response","61",,"6,3,1,2","0",,,,,"550","185655"
"C145658","36","11/3/82","m","English","United States of America","static","audio-keyboard-response","62","sound/6star.wav","6,3,1,2",,"6","153",,,"null","187158"
"C145658","36","11/3/82","m","English","United States of America","static","html-button-response","63",,"6,3,1,2","0",,,,,"424","187585"
"C145658","36","11/3/82","m","English","United States of America","static","audio-keyboard-response","64","sound/6star.wav","6,3,1,2",,"6","159",,,"null","189086"
"C145658","36","11/3/82","m","English","United States of America","static","html-button-response","65",,"6,3,1,2","0",,,,,"230","189317"
"C145658","36","11/3/82","m","English","United States of America","static","audio-keyboard-response","66","sound/6star.wav","6,3,1,2",,"6","165",,,"null","190817"
"C145658","36","11/3/82","m","English","United States of America","static","html-button-response","67",,"6,3,1,2","0",,,,,"303","191121"
"C145658","36","11/3/82","m","English","United States of America","static","audio-keyboard-response","68","sound/6star.wav","6,3,1,2",,"6","171",,,"null","192622"
"C145658","36","11/3/82","m","English","United States of America","static","html-button-response","69",,"6,3,1,2","0",,,,,"306","192932"
"C145658","36","11/3/82","m","English","United States of America","static","audio-keyboard-response","70","sound/6star.wav","6,3,1,2",,"6","177",,,"null","194432"
"C145658","36","11/3/82","m","English","United States of America","static","html-button-response","71",,"6,3,1,2","0",,,,,"194","194628"
"C145658","36","11/3/82","m","English","United States of America","static","audio-keyboard-response","72","sound/6star.wav","6,3,1,2",,"6","183",,,"null","196132"
"C145658","36","11/3/82","m","English","United States of America","static","html-button-response","73",,"6,3,1,2","0",,,,,"740","196873"
"C145658","36","11/3/82","m","English","United States of America","static","audio-keyboard-response","74","sound/6star.wav","6,3,1,2",,"6","189",,,"null","198374"
"C145658","36","11/3/82","m","English","United States of America","static","html-button-response","75",,"6,3,1,2","0",,,,,"294","198670"
"C145658","36","11/3/82","m","English","United States of America","static","audio-keyboard-response","76","sound/6star.wav","6,3,1,2",,"6","195",,,"null","200171"
"C145658","36","11/3/82","m","English","United States of America","static","html-button-response","77",,"6,3,1,2","0",,,,,"209","200381"
"C145658","36","11/3/82","m","English","United States of America","static","audio-keyboard-response","78","sound/6star.wav","6,3,1,2",,"6","201",,,"null","201884"
"C145658","36","11/3/82","m","English","United States of America","static","html-button-response","79",,"6,3,1,2","0",,,,,"251","202139"
"C145658","36","11/3/82","m","English","United States of America","static","audio-keyboard-response","80","sound/6star.wav","6,3,1,2",,"6","207",,,"null","203641"
"C145658","36","11/3/82","m","English","United States of America","static","html-button-response","81",,"6,3,1,2","0",,,,,"183","203825"
"C145658","36","11/3/82","m","English","United States of America","static","audio-keyboard-response","82","sound/6star.wav","6,3,1,2",,"6","213",,,"null","205325"
"C145658","36","11/3/82","m","English","United States of America","static","html-button-response","83",,"6,3,1,2","0",,,,,"217","205543"
"C145658","36","11/3/82","m","English","United States of America","static","audio-keyboard-response","84","sound/6star.wav","6,3,1,2",,"6","219",,,"null","207045"
"C145658","36","11/3/82","m","English","United States of America","static","html-button-response","85",,"6,3,1,2","0",,,,,"455","207501"
"C145658","36","11/3/82","m","English","United States of America","static","audio-keyboard-response","86","sound/6star.wav","6,3,1,2",,"6","225",,,"null","209003"
"C145658","36","11/3/82","m","English","United States of America","static","html-button-response","87",,"6,3,1,2","0",,,,,"215","209219"
"C145658","36","11/3/82","m","English","United States of America","static","audio-keyboard-response","88","sound/6star.wav","6,3,1,2",,"6","231",,,"null","210722"
"C145658","36","11/3/82","m","English","United States of America","static","html-button-response","89",,"6,3,1,2","0",,,,,"214","210937"
"C145658","36","11/3/82","m","English","United States of America","static","audio-keyboard-response","90","sound/6star.wav","6,3,1,2",,"6","237",,,"null","212438"
"C145658","36","11/3/82","m","English","United States of America","static","html-button-response","91",,"6,3,1,2","0",,,,,"334","212773"
"C145658","36","11/3/82","m","English","United States of America","static","audio-keyboard-response","92","sound/6star.wav","6,3,1,2",,"6","243",,,"null","214274"
"C145658","36","11/3/82","m","English","United States of America","static","html-button-response","93",,"6,3,1,2","0",,,,,"246","214521"
"C145658","36","11/3/82","m","English","United States of America","static","audio-keyboard-response","94","sound/6star.wav","6,3,1,2",,"6","249",,,"null","216022"
"C145658","36","11/3/82","m","English","United States of America","static","html-button-response","95",,"6,3,1,2","0",,,,,"372","216395"
"C145658","36","11/3/82","m","English","United States of America","static","audio-keyboard-response","96","sound/6star.wav","6,3,1,2",,"6","255",,,"null","217895"
"C145658","36","11/3/82","m","English","United States of America","static","html-button-response","97",,"6,3,1,2","0",,,,,"209","218106"
"C145658","36","11/3/82","m","English","United States of America","static","audio-keyboard-response","98","sound/6star.wav","6,3,1,2",,"6","261",,,"null","219607"
"C145658","36","11/3/82","m","English","United States of America","static","html-button-response","99",,"6,3,1,2","0",,,,,"441","220049"
"C145658","36","11/3/82","m","English","United States of America","static","audio-keyboard-response","100","sound/6star.wav","6,3,1,2",,"6","267",,,"null","221551"
"C145658","36","11/3/82","m","English","United States of America","static","html-button-response","101",,"6,3,1,2","0",,,,,"201","221753"
"C145658","36","11/3/82","m","English","United States of America","static","audio-keyboard-response","102","sound/6star.wav","6,3,1,2",,"6","273",,,"null","223256"
"C145658","36","11/3/82","m","English","United States of America","static","html-button-response","103",,"6,3,1,2","0",,,,,"330","223588"
